t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
95,11.4455647398392,8.07239816478229,2.12383583629757,1.54971504286127,0.333193356740296,0.964532041478815,0.913888145271565,24.2104063566869,1.18682343250965,0.125938425219669,3.98334390521806,5.87796470540674,13.8218166405576,11.8219048433406,0.0262628780372805,0.00448330377416615,10.7754537511299,0.00784067981797187,0.00332811683568653,0.00180806390338189,0.103158239750741,0.000950214339647635,0.176232107739988,0.00480035558034659,0.0913003532480233,0.00752120430289207,0.0416010330618652,0.0101596469277823,0.00390915119130045,0.00378281938861686,1.94849709270608,0.00174293292391563,0.000370896431237045,0.0376047797769922,0.00282684784407359,0.00282684784407359
96,11.6861131883569,8.29196681761645,2.02927102484671,1.69082313290519,0.216916264409381,1.00436630963304,0.945728726446258,24.939532298792,1.01698245037485,0.12971787118957,3.91029191193436,6.17991751970184,13.73904111637,11.7012821817106,0.0266126244596018,0.00365344917803052,10.8193267046076,0.00734612328252209,0.00365384071761927,0.0019324602641568,0.115226292574483,0.0106572209653436,0.142860502203126,0.0146952780722835,0.0863921016084442,0.00686134317670175,0.0457334144494252,0.00629641360532901,0.0057036440013698,0.00580656233307898,0.287015478978665,0.00157961628682059,0.000809979357138955,0.0362276924065656,0.00243512319908288,0.00243512319908288
97,11.9130811926977,8.46507384933117,2.08208552594681,1.69051985613509,0.263153685966971,0.99648295406787,0.973651596270998,24.9187963718276,0.920373100190314,0.132490634348785,3.98235037032648,6.25324733274066,13.5939087753082,11.6653345026746,0.0263594288037177,0.00415123416418672,10.8846864209712,0.00760419214224005,0.00351298731708185,0.00180358100160131,0.0818358458874886,0.000896889070101067,0.134805492203283,0.00580379663419457,0.0714597805217127,0.00703340711102157,0.0433987159989401,0.00837667193649041,0.0033816655761,0.00597496073094481,0.330371110692483,0.00111652868583617,0.000658951230271995,0.0353539402783922,0.00260840321658608,0.00260840321658609
98,12.0646827072299,8.61768714988401,2.19902002548934,1.69243683394769,0.183452754302644,0.999089039110798,0.940845746124149,26.0484175129842,1.08940474359828,0.134506102287669,4.10665546286089,6.27025511991572,13.3787183352346,11.526370880624,0.0264780893359208,0.00446077181330087,11.0365059228313,0.00819570020930442,0.00350598740438073,0.00184887272421791,0.0943941318134537,0.00068517659427697,0.107140127286766,0.00387088631736094,0.0594806226222438,0.00847571743531307,0.0362590340191849,0.00817324595685849,0.00381576713617796,0.0067023401423446,0.296910886286802,0.00130672627942024,0.000426565575654033,0.0355871385395446,0.00296527342678127,0.00296527342678127
99,11.8742984979448,8.75541184956967,2.08098590927779,1.69925715577991,0.244653101948529,1.00123740179461,1.00846308119109,26.3334373894231,1.39052275207815,0.135902706031598,4.02110618789765,6.17126416897887,13.5255948856863,11.3020501922563,0.0265664404011521,0.00475678050229909,10.7413432146529,0.00841759074141961,0.00352926978511753,0.00203739562130425,0.110492550971216,0.000648884308683872,0.156707023678119,0.00191188850433227,0.0738044160223965,0.00763057323234831,0.0474145985644994,0.00803457272106194,0.00361830676986535,0.00556853962450534,0.30741769491789,0.0015615305802814,0.000255359021359928,0.0346564042123743,0.00301378275097184,0.00301378275097184
100,11.700712453919,8.85999949458959,1.93313920842662,1.79204069543652,0.209889522718389,1.02030839540417,0.955441401207331,26.868228638687,1.66251347208406,0.13988968598202,3.81723945523236,6.22226647866067,13.5477095645973,11.1429747745273,0.0270012266472629,0.00374594888580743,10.1750520264556,0.00904265444817036,0.0033949987954741,0.00230484598678042,0.0828916652374769,0.0150833370521096,0.116682630228873,0.0134695787087282,0.0691768030366829,0.0106877852628287,0.0426042730736412,0.00795403803815018,0.00609450258955478,0.00605687075171456,0.243114655202476,0.00172864752611027,0.000834096931988174,0.0336281902427333,0.00220645518890082,0.00220645518890083
101,11.4623714244929,8.8260140569365,1.98335288734747,1.79806829090206,0.259915458081157,1.01935059192952,1.0007100634275,27.6971992005762,1.7966065091254,0.142931696903807,3.67188615913311,6.23818452276444,13.4288087095313,10.9373738346821,0.0277605934588379,0.00417824044221146,10.273280065487,0.00976383675714281,0.00339860392331166,0.00255036191758123,0.102869129177373,0.000928467836744999,0.152247737904732,0.00162851215939989,0.0703686034846336,0.00905917966116666,0.0736722439810371,0.00902756199839556,0.0043691054291143,0.00474594217974299,4.27374231396851,0.00179441342102748,0.000495001164282549,0.032857277516092,0.00320729212212549,0.00320729212212548
102,11.6040002965678,8.72188779983738,2.08769452111983,1.80982853419887,0.285976431772222,1.02002869182971,0.958446189883786,28.230760260121,1.89939798337106,0.145345378821345,3.92924091730583,6.10256745243669,13.346876367969,10.6262161937048,0.0281901031770849,0.00449283915636086,9.77641552167898,0.010719623685927,0.00321134836250517,0.00264187012029539,0.112576359589119,0.00085111217902895,0.160889391420118,0.00101882197494953,0.0804824336818443,0.00876073809772084,0.045980154947878,0.00874991668314155,0.0041386677063229,0.00396712539631679,0.366630490846221,0.00186124659225118,0.000346590632853998,0.0329827928744726,0.00289303866935928,0.00289303866935928
103,11.4142287128901,8.63770988280674,2.08337437635534,1.82725512722088,0.207381051705942,1.02163716291392,0.949963436752667,28.2002218079761,1.78918812621129,0.147307275004672,3.94147873079858,5.95157571816845,13.3791670771093,10.5064458156353,0.0286896224315052,0.00461870332918204,9.29502869681423,0.0113691356523104,0.00324810158096952,0.00261405142502383,0.0914866223988065,0.000884319117816727,0.139323666490886,0.00255490696568394,0.0745072774896128,0.00900636255039583,0.0537641181866227,0.00853111473322354,0.00438189473274796,0.00415237874345253,1.13036420610159,0.00166750970199196,0.00029304396253998,0.0335959683509438,0.00319409401580951,0.00319409401580951
104,11.1719186087445,8.64711124094376,2.20408184717815,1.63072645322835,0.406295185477132,1.02578925234862,1.02995840771471,26.7750008664269,1.61664732600417,0.151415428952918,3.73146173803142,5.92882745124761,13.4663449238224,10.4652329714026,0.0294511552804031,0.0037793258274505,8.85425139601295,0.0118541422068455,0.00344607279648869,0.00273283709347803,0.193841015192544,0.0195220278925127,0.17733162074632,0.0188173266154012,0.0991870229935548,0.0107841352933505,0.0569503551389542,0.0111580229691676,0.00863645237528946,0.0064690901867084,0.455949340861874,0.00173496574192014,0.000867407479937532,0.0321316971273349,0.00252709523094771,0.00252709523094771
