t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
35,234.7328497,190.6257271,10.50357581,33.47209441,2.502408528,6.945491504,5.122281794,421.3916214,16.2079478,3.704294236,76.02750904,124.3277791,203.500246,7.947139147,1.289962944,1.51232582,268.8383091,0.02903172073,0.0041957372,0.007007726811,0.1455033974,0.003645790204,0.4732594126,0.005853240389,0.3935016645,0.03618126498,0.1513827155,0.03857864583,0.008308558339,0.01377919676,1.440634048,0.0103001516,0.002257009962,0.2045891294,0.3838071801,0.6238539419
36,237.3001467,191.660685,10.46440182,34.53459471,1.804992121,7.01053814,5.224593631,414.0621205,16.58360236,3.712223958,75.7367672,127.7055208,204.3831899,7.952238391,1.297766144,1.506030598,269.7991869,0.03181160582,0.002620756734,0.007473840433,0.1342505565,0.04801065925,0.01896312077,0.06734349152,0.3328670264,0.01436208164,0.1551326857,0.01223135207,0.0315270999,0.03199929456,2.489973417,0.007784442248,-0.00213659418,0.214776718,0.3782746681,0.6297643653
37,238.4673331,193.0618984,10.25644669,34.55483497,1.789842357,7.019885888,5.379272055,428.2031456,16.12245158,3.714587467,77.19016209,127.2817376,204.4139581,10.04504019,1.305446293,1.508380988,268.4978865,0.03247224718,0.002841830723,0.007310906546,0.09200159727,0.001092226747,0.1601652649,0.001835432479,0.03337325896,0.04062298093,0.1763846355,0.03624386792,0.007281131021,0.02695874635,10.23437249,0.008594201877,0.001636229696,0.2161845287,0.3815799967,0.6296571019
38,239.885538,194.3876267,10.37205901,34.61918189,1.665237046,7.036501515,5.371264468,430.8546322,16.78148069,3.712590349,77.17228717,127.7792516,204.4706377,11.88185503,1.312877135,1.510004723,269.0404162,0.03289756958,0.001093613545,0.007069117132,0.1264006744,0.002156714405,0.01500853711,0.002720127401,0.05957838463,0.05147803103,0.08883647786,0.02769326984,0.007484986524,0.02853418933,0.8760045581,0.007923077094,0.001567397166,0.2270329932,0.3815078928,0.6247015647
39,240.2453843,195.7380468,9.889222235,34.71952414,1.681808855,7.059724477,5.377915621,439.7378546,16.74823009,3.706925409,77.69013373,128.2071346,208.2648167,12.0054431,1.319084383,1.511408387,269.1189171,0.03267836052,0.0004543845293,0.007664819995,0.114209489,0.003124067801,0.04084463529,0.004937283597,0.002419901267,0.03851589948,0.1511427734,0.01592723554,0.00699424272,0.02161147984,1.982402679,0.007285023072,0.001335635779,0.2450169606,0.3819180292,0.6262386831
40,240.4869791,196.9152724,9.870762706,34.41433881,1.690165586,7.196493398,5.506327812,456.8306696,16.67244145,3.714496221,77.29410064,128.8372006,209.4090923,13.60150904,1.322944816,1.506031448,267.3178453,0.02887256547,0.0007384886165,0.007443089287,0.1295349569,0.0561064621,0.02652190426,0.07965898176,0.1074179228,0.03887046514,0.1080833512,0.01439593728,0.02281710552,0.02923136055,3.9495594,0.008406954501,-0.001363466858,0.2649442663,0.3784585165,0.627902249
41,240.8712117,197.4183682,10.96992951,34.44148757,1.757334948,7.201745559,5.501970999,455.8393753,16.983775,3.717639242,77.06615037,128.664695,211.8597493,15.8275632,1.332693168,1.507900369,266.2754295,0.02813581844,0.000653982987,0.007385236397,0.111355813,0.001098811133,0.1009923203,0.001375289417,0.01105550952,0.03724734061,0.1047515674,0.01792979753,0.004670501066,0.02681157179,67.041411,0.008434893681,0.002686803956,0.2765361469,0.3795027454,0.6283982647
42,240.1150181,197.7186769,11.16645882,34.50175878,1.701888514,7.217337794,5.51544928,457.7076772,17.29046994,3.717133761,77.40339595,128.3549438,214.1616951,18.02281274,1.341112085,1.510009504,264.6808023,0.03487675963,0.001831418403,0.008474563952,0.1581065024,0.001991861223,0.009944044086,0.002499934505,0.04040590143,0.0165132276,0.1278006775,0.02087629515,0.005642027404,0.03181348633,6.392217978,0.008627822516,0.002172382929,0.2869052657,0.3819483633,0.6269730813
43,238.5670784,197.9260357,10.29977157,34.58400545,1.707253494,7.236648068,5.529394574,461.736118,17.42616064,3.714033078,77.22360551,127.244716,212.6331712,20.24725593,1.348751558,1.512858459,263.1494925,0.03749817773,0.001947528244,0.009165075654,0.2170621037,0.003119555653,0.01487192584,0.003734781321,0.004672305563,0.02893600234,0.1331917036,0.02259575175,0.007148032991,0.02683110691,1.985930869,0.007717732729,0.001886713512,0.289347045,0.3841466018,0.6261938212
44,238.2265181,197.6330239,11.2028194,34.52622819,1.704209909,7.208301176,5.504091267,464.3078931,17.47387182,3.722610499,76.65045744,127.060447,212.632468,20.55380312,1.352358046,1.506008682,262.1899785,0.03636458871,0.00117859533,0.007807631771,0.5379458755,0.03136126424,0.02199087979,0.01396179249,0.01909173687,0.01105848026,0.0573854386,0.0275401737,0.02256391527,0.02105871164,0.7091580554,0.006673429669,-0.00230588326,0.2990311064,0.3800536947,0.6272324763
45,239.4386418,196.9998107,13.80085514,34.55243275,3.376115196,7.221095138,5.519756962,463.5792349,17.96830149,3.725789314,77.40094855,127.6600371,213.2993019,22.63494755,1.358100278,1.508194082,263.5073819,0.03128322333,0.001926559273,0.006186022132,0.5508269403,0.0009135369971,1.037002219,0.002139193795,0.004569024843,0.0240822183,0.06894541464,0.02962545935,0.02101259193,0.02251207703,1.155861987,0.007883685587,0.001623492831,0.3060858536,0.381304013,0.6264240649
46,244.6399446,196.2881594,16.89397704,34.62578793,2.06387694,7.229820035,5.532503596,463.546329,17.4389866,3.72710813,80.5808703,128.9026924,213.7922691,24.47395887,1.360417533,1.510579027,264.3423852,0.03057212318,0.001553782571,0.007706496158,0.4998359405,0.002123010545,0.2520430278,0.04181703185,0.7522800466,0.007538991928,0.05488403082,0.04108375675,0.01635544185,0.03046256769,0.8313437887,0.005704506313,0.00158132493,0.3007771635,0.3846644064,0.6247632635
47,249.7368563,195.5752753,19.13538624,34.7285247,1.938215815,7.244096736,5.546226653,464.8328336,16.86050133,3.726851047,82.13072116,130.8960339,215.7057189,26.26018466,1.364638766,1.511074817,265.1594088,0.04979233937,0.001915771356,0.01261109251,0.4615160899,0.00296705927,0.09773797051,0.01144538426,0.05884727322,0.02429195798,0.07079494338,0.04110037384,0.01745661054,0.03658681686,0.4160137835,0.006118317841,0.001014051607,0.2963686914,0.3881278645,0.6246105181
48,257.5985605,198.4810903,20.01408044,37.33976431,2.362960276,7.133654601,5.437668461,464.7058259,17.17667949,3.736055596,83.00119044,137.9014608,215.537984,25.605516,1.367793402,1.505775598,270.6121812,0.06843594918,0.002264404087,0.01791333785,0.2597459504,0.1269350832,0.2191419847,0.09644912952,0.1309146138,0.02595503884,0.06020262551,0.02341821476,0.05351901544,0.037109387,8.060188789,0.008999153307,-0.001394903515,0.288597348,0.3799277236,0.626558125
49,261.5856158,202.8373717,19.0741307,37.34178901,1.95704894,7.134139184,5.439847055,470.60847,17.07398931,3.743031817,86.13076349,138.2242009,219.0757852,24.71146254,1.372664236,1.509020852,271.3133199,0.08264365837,0.002882105771,0.02194809266,0.2104889714,0.0009259066983,0.1237467132,0.009470551331,0.1728932735,0.0300454232,0.05873050194,0.03770515855,0.01268190893,0.03237915391,0.4756699934,0.00571583292,0.002488538052,0.2870915424,0.3839039787,0.6266082484
