t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,DEBT,PDEBT,PROD,MK,EMP,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROFITS_G,WAGE_G,DEBT_G,PDEBT_G,PROD_G,MK_G,U,Profit_Share,Wage_Share
32,226.305388,185.9046989,8.677579783,33.10107313,2.640505127,5.315931674,3.760172811,413.0168541,15.82522961,3.707599601,72.14474709,122.1705986,203.7512915,5.23259271,1.270806754,1.503691235,268.2299059,0.03733611409,0.001329793755,0.008939407421,-0.0005112685799,0.05376325287,0.2338590543,0.010272488,1.953282978,0.04026984885,0.4303441912,0.02497545923,0.02693739231,0.03361247681,5.074671784,0.008408796164,-0.0009443746738,0.2079052473,0.3766929772,0.6343057294
33,226.8824602,186.1532045,8.302004284,33.11969528,2.274644824,5.320580594,3.769109365,413.7553226,16.52777382,3.708131554,72.59469433,122.5526175,204.5147824,7.849820989,1.277959629,1.505779638,271.0850388,0.03090553185,0.001278840126,0.006248227897,0.1395165026,0.001005422869,0.361820881,0.002338162328,0.4253974254,0.03312445819,0.3488665084,0.02824728304,0.01122236047,0.01520531032,4.852881356,0.009718998951,0.002019985833,0.2236996233,0.37855172,0.6345178166
34,227.4682988,186.3175614,8.153435242,33.20170651,1.967383804,5.331186754,3.780457895,413.5875243,16.67285593,3.704569071,74.20692774,121.6427198,204.6768405,12.18762253,1.288934274,1.50759362,264.9396703,0.02568378877,0.002102737943,0.00632278632,0.2033695937,0.002476207178,0.259491103,0.004478813137,0.2457302826,0.0267788599,0.244824318,0.0457476967,0.007315098096,0.01604724626,3.842655386,0.01047977002,0.002028090978,0.2225867795,0.3810231525,0.6262834059
35,227.7047349,186.68754,8.897257397,33.34036508,1.782935203,5.34832374,3.799158656,421.1029551,16.36763133,3.695171105,74.57653485,120.9297661,204.6977142,16.66179125,1.296263319,1.509902032,265.2617239,0.02484208668,0.001767539808,0.005851149713,0.1587878797,0.004176248317,0.139638704,0.004945738268,0.1285147388,0.03563198131,0.1965046539,0.02377965497,0.006346945378,0.01345497074,2.433536404,0.008323145512,0.002072196979,0.2305201883,0.3831560948,0.6243004457
36,230.2004496,187.0957681,9.114675318,33.34929313,1.9566338,5.3693957,3.820975765,419.5110073,16.20860146,3.699753612,73.78151893,123.6449531,208.7368836,16.06832451,1.302231429,1.504746978,265.2644299,0.02623877466,0.001067974844,0.006188283168,0.1714928804,0.03960636498,0.2502476599,0.004343218732,0.06324928204,0.03025347717,0.1627913796,0.01279598239,0.02892798232,0.02903209705,1.010478397,0.008875018094,-0.001818855147,0.2489286358,0.3782018633,0.6299813917
37,230.6823809,187.5651965,9.47915084,33.33870569,1.835613614,5.374383823,3.821899802,421.5556698,16.3897091,3.700304808,74.6246048,123.2009508,208.7368836,15.49651387,1.307273144,1.506191677,265.5491387,0.02520112343,0.0003917970406,0.005870156656,0.1163733588,0.001068049557,0.1763145873,0.002009354074,0.1145913177,0.03705021346,0.1030482152,0.02756618946,0.005011518818,0.01798391601,23.38623475,0.007492980491,0.001664206873,0.2412853778,0.3792479529,0.6268735858
38,230.984282,188.475523,9.21341286,33.36411964,1.626656517,5.380317109,3.822864294,431.659063,16.82295378,3.697406769,74.86842186,123.1682588,208.5611567,14.25482636,1.310607998,1.507997252,265.4335835,0.02521762456,1.880170975e-05,0.006286180959,0.3778773323,0.002138178955,0.01303511935,0.003423488691,0.0771309394,0.04422152688,0.07584985125,0.02397708319,0.01038490532,0.0179896482,0.9722043237,0.00799745247,0.001478306695,0.240075523,0.3813518283,0.6251226983
39,231.9544777,189.4400958,9.190550513,33.43992079,1.637586892,5.386952035,3.819515155,442.4428715,17.11450669,3.693436971,75.01522577,123.1695222,208.5611567,15.07426806,1.317172494,1.509786927,264.8380937,0.02593982766,0.0001001171337,0.005495452959,0.131546219,0.0028603862,0.01191752925,0.003882686834,0.004324224881,0.04084560079,0.08402775204,0.01502200934,0.007608909627,0.03845298294,4.009917914,0.008066734642,0.001207936899,0.2526169281,0.3819386914,0.6259701116
40,232.352794,190.0028057,9.16425045,33.91106168,1.637283982,5.408036437,3.830147593,448.2931712,16.60621206,3.699299987,75.11470871,124.3864428,209.3191462,12.45334358,1.324269815,1.504442991,263.984908,0.02205443921,0.001148009953,0.006003755777,0.1339350249,0.03793239492,0.02123953294,0.00435382493,0.007415872667,0.03125364255,0.09481158235,0.009755800192,0.02187302607,0.03139813635,2.122501112,0.00839322505,-0.001289176648,0.2665142934,0.3775550109,0.6282030276
41,231.5608031,190.5952001,8.785348725,33.94283191,1.647043017,5.410236697,3.822541238,453.4551199,16.84861755,3.703066123,74.21447457,124.3581515,211.2446737,12.41870239,1.330779345,1.50719322,262.416149,0.02567099843,0.0005037762261,0.007415521016,0.1753659734,0.001281908979,0.008028482213,0.001572004157,0.007916780844,0.02380297586,0.1119499722,0.01605759418,0.00320812324,0.02335358592,21.76894896,0.00896201535,0.002509673105,0.2844639301,0.379619275,0.6283809798
42,232.4310424,190.7658641,9.929912083,33.98868491,1.649675139,5.422529594,3.83409142,454.9123043,17.00209311,3.701327908,74.90495822,123.7280307,213.2908969,16.1435118,1.341058696,1.50983572,260.7453509,0.02901054551,0.001175505493,0.008012059978,0.1688066516,0.00219281213,0.01220913863,0.002657693662,0.004178867259,0.02920362651,0.1292590428,0.02940294363,0.008700198238,0.03287057452,21.49458617,0.00794795808,0.001934399507,0.2938960209,0.3806476989,0.6261638504
43,232.6191379,190.8566937,10.47639243,34.07203666,1.654549297,5.438880608,3.850959342,456.6500212,17.29012609,3.696141773,75.44897495,124.3277252,212.9878784,20.90972629,1.348705772,1.51112421,259.4280176,0.02902963008,0.001545683357,0.006042334643,0.2159683032,0.003312679178,0.009430829438,0.003795988293,0.005479653032,0.0255737481,0.05825649528,0.03086460863,0.008486935814,0.01210394803,13.94420842,0.007795753157,0.00128608817,0.2973071552,0.3834644713,0.6259382055
44,236.3151233,191.3831516,11.56878748,33.83665258,1.658292238,5.458443592,3.87410722,461.0593608,16.81408998,3.704931508,76.31739731,125.9297551,212.9878784,19.90278702,1.350863655,1.505314127,255.6898268,0.02702886676,0.0008761286142,0.006610030457,0.4383696348,0.04391410933,0.007227688368,0.00408981293,0.007620596151,0.02931364375,0.0470620672,0.01672868398,0.02997315325,0.01183247001,0.5418453511,0.007534981418,-0.001852639872,0.3038625691,0.3784571448,0.6273362098
45,237.195721,191.9069069,14.06204071,33.85789865,1.873735515,5.46218425,3.881012486,461.853473,17.10500699,3.707839377,76.80349932,125.9128771,217.5964334,19.20577588,1.360376059,1.507211578,255.2428917,0.03028476233,0.003179350683,0.007285153667,0.5499864257,0.0008517707092,0.1550171204,0.002116528586,0.003832275772,0.0216412132,0.07458421144,0.02816694424,0.01547310455,0.03182949692,0.8628262523,0.008280499999,0.001753275033,0.3060533132,0.3831637112,0.6276997229
46,239.474337,192.5852763,14.18804006,33.91733295,1.794764919,5.473055061,3.883099236,466.1783596,16.78787814,3.706848294,78.03280966,127.6768584,217.9530209,18.48689973,1.366410134,1.508581935,256.2965651,0.03490607584,0.001517937882,0.00898023269,0.510524522,0.002244662604,0.07258329556,0.00638226689,0.06065696411,0.02346465045,0.07018049229,0.02892018167,0.01649157552,0.02089523001,0.7829968497,0.006706012966,0.00171583187,0.3083877396,0.3832790144,0.6246117263
47,243.9587977,193.8577008,16.6517352,33.99600952,2.108992613,5.492747124,3.889258706,469.6186246,16.94656828,3.705226031,79.70600528,128.6488143,217.1279442,18.30164034,1.371993373,1.509565877,257.8782879,0.04679139747,0.001199446457,0.0106702819,0.4162033317,0.003152935346,0.2321650306,0.003598001999,0.003435349879,0.0255061277,0.09298706282,0.03352475947,0.02108014157,0.02465997437,0.6751717207,0.005584303208,0.001461570239,0.3057899213,0.3888661281,0.6251889637
48,248.5041558,196.0978123,17.16878894,35.96765335,1.910724923,5.512854724,3.906340785,468.7870764,16.6411018,3.71378089,80.87025084,132.5157452,217.2425706,17.92023497,1.380347811,1.505017439,260.7032796,0.06150260725,0.002189046585,0.0141374674,0.3071687707,0.109554155,0.1176994533,0.01334951619,0.1343308902,0.02476097108,0.06959850261,0.02461093263,0.04698668762,0.03381156235,0.0351052654,0.006089269615,-0.001111172382,0.3072032354,0.3814315453,0.6267781725
