t,Real_GDP,C_r,I_r,G_r,M_r,X_r,NX_r,K_r,INVE_r,P,PROFITS,WAGE,PROD,MK,EMP,KL,GDP_G,P_G,CON_G,INV_G,GOV_G,M_G,X_G,NX_G,K_G,INVE_G,PROD_G,PROFITS_G,WAGE_G,MK_G,EMP_G,U,Profit_Share,Wage_Share,PCU,PR,CGDP,IGDP,GGDP,NXGDP,INVGDP,KGDP
31,150.8311165,127.2699518,21.65141685,0,38.5847121,0,-15.15979932,561.5367408,13.01021912,3.874164311,82.6822279,68.14888856,1.055629849,1.518660885,242.6285641,9.608460713,0.06514472787,0.007901291031,0.02994485476,0.1073165848,0,0.04318666442,0,0.04318666442,0.06114871324,0.6184044846,0.008164121191,0.02855224797,0.04063410022,0.003792761354,0.04289519819,0.1293736226,0.5535429646,0.4579350248,1.010652935,0.1534568128,0.8823738879,0.1503819759,0,-0.1098522312,0.09173510561,3.946295354
32,152.3508762,129.6647744,22.10844866,0,30.05678052,0,-10.33129614,584.3730553,12.46572831,3.884882304,82.80257487,69.80534375,1.064490436,1.507473588,244.4413722,9.96760046,0.07625834456,0.009519922319,0.01881687412,0.09682673679,0,-0.0256770837,0,-0.0256770837,0.04517206287,0.631118628,0.009561174096,0.02666677273,0.04177047183,-0.004404703067,0.01847672897,0.1461013779,0.5454532715,0.4661516145,0.9757440715,0.1526513324,0.9025552087,0.1452094145,0,-0.0752938628,0.08627327475,4.044350713
33,153.7478877,131.7155026,18.4660997,0,21.46828674,0,-7.60015646,596.7397505,12.84289107,3.903827129,83.83232327,69.91556442,1.067570519,1.514789013,245.3104891,10.27980083,0.09106815043,0.009738491267,0.02215258076,0.05598747771,0,-0.02393665437,0,-0.02393665437,0.03405221727,0.2068603779,0.006750843077,0.04113856567,0.009400383623,0.005320785762,0.01263821842,0.1846878558,0.5504436241,0.4558123071,0.9547035823,0.1490370986,0.8927733209,0.1239626051,0,-0.05275617128,0.08914839642,4.142244262
34,155.1591993,132.8957813,18.30891833,0,20.4131989,0,-7.662093719,604.0558259,13.79167104,3.91521289,85.18137572,69.97782354,1.069148202,1.518332543,246.0180447,10.32317376,0.08988719497,0.01320182486,0.02571191466,0.08534815362,0,0.08112229352,0,0.08112229352,0.02832467999,0.1724630781,0.007969693873,0.03031435403,0.02056708119,0.002435134239,0.02232399303,0.1987894844,0.5517153903,0.4550185914,0.9585501337,0.1492365668,0.9036626466,0.1215568933,0,-0.05489975097,0.09515877576,4.152268639
35,158.7751097,134.2261036,19.26088662,0,18.22932909,0,-5.793609435,610.5661895,15.25479275,3.928476029,88.48188496,70.29322472,1.07119996,1.523452799,247.4558171,10.40949707,0.07142844487,0.0157816967,0.01963141002,0.206581252,0,0.1205591913,0,0.1205591913,0.03229547186,0.2483458122,0.006339529858,0.03874684123,0.01543169006,0.003726998706,0.0183945563,0.1921321305,0.5572780592,0.4547036201,0.9396035238,0.1510314786,0.9062415616,0.121309232,0,-0.04162973931,0.1021159702,4.160922276
36,157.3367076,135.7627732,15.30056954,0,14.24617647,0,-6.758085991,618.7108516,16.79660053,3.94773793,85.78612056,71.55058703,1.072756853,1.510953506,247.0913474,10.555823,0.05971881991,0.01676089344,0.01782263886,0.1827624039,0,0.2643642754,0,0.2643642754,0.0159758137,0.2195470711,0.006720944142,0.01825645715,0.03470906545,-0.005467988451,0.01157367923,0.203702737,0.5455522014,0.460758509,0.9222992454,0.1443438126,0.8933230246,0.09724729704,0,-0.04592007338,0.1141301146,4.184102108
37,159.4643115,137.6178508,14.30499498,0,11.04012793,0,-6.95941424,625.5866503,17.52800701,3.969552128,87.51226041,71.95205113,1.077458375,1.517047646,249.1476452,10.71319841,0.05200984388,0.01783767938,0.02048742205,0.09174623831,0,0.06057506582,0,0.06057506582,0.0219449472,0.2376173561,0.01140749677,0.02797774932,0.01088157054,0.005923855251,0.01606330655,0.2136441427,0.5509755079,0.4574858652,0.9418724011,0.1445612117,0.8925860586,0.08970656096,0,-0.04777003377,0.1231879795,4.195053355
38,159.9079994,137.4149845,17.49754324,0,10.65418438,0,-5.121291082,636.8168979,20.10329405,3.985083621,87.17080709,72.73719233,1.082058592,1.519056637,252.512584,10.78803104,0.05489021847,0.01772250737,0.01778619571,0.3413041304,0,0.1733718565,0,0.1733718565,0.02579590289,0.2912903024,0.006964580014,0.06266613471,0.02457797399,0.002911687525,0.02916418077,0.2106079448,0.5534022375,0.460474172,0.9222838278,0.143282925,0.8938303346,0.1130212044,0,-0.03549834168,0.1431140926,4.240775125
39,160.0680841,139.3969611,12.92273289,0,10.98506363,0,-5.426062846,648.2004211,25.0737826,3.99501323,87.57667468,72.49140945,1.08411691,1.522949629,252.3151411,10.88937013,0.05666545857,0.01966905895,0.02097148146,0.2037897595,0,0.2594272431,0,0.2594272431,0.02427013786,0.4151259449,0.006427462055,0.03907269896,0.008130643246,0.003048340419,0.01209848642,0.2128896934,0.555233985,0.4617426907,0.9272899588,0.1398921427,0.8940815198,0.08774802476,0,-0.03634749258,0.1798985711,4.343111799
40,160.8355696,140.0298015,14.72267678,0,11.50574585,0,-4.281156998,651.9067532,25.55619783,4.014793575,87.40838271,73.42718686,1.086430974,1.513569922,249.2318373,11.38504822,0.05605809824,0.01832765588,0.01780576973,0.1597818167,0,0.1351134248,0,0.1351134248,0.02068350423,0.2658382135,0.006433143933,0.01565371965,0.04083721998,-0.005009814541,0.01935503143,0.2520064907,0.5486250206,0.4656211313,0.8962370743,0.1378011229,0.8984375574,0.09878797071,0,-0.02790780906,0.1829393559,4.384961738
41,159.0919471,142.249127,14.10576184,0,9.919397695,0,-3.689512127,656.5227228,23.92044138,4.038834446,87.9698057,72.40830978,1.091348993,1.519089889,246.9312146,11.75698131,0.05955533789,0.0196811113,0.02507120004,0.1584593304,0,0.3304048634,0,0.3304048634,0.01192468233,0.1849125122,0.00573034901,0.03751497512,0.003249823571,0.00523951816,0.008883248681,0.2706305018,0.5584623054,0.4600003659,0.8845790554,0.140451229,0.9079915454,0.09418782844,0,-0.02407036839,0.1661566822,4.40203815
